timestamp,open,high,low,close,volume
2023-01-01 22:00:00+00:00,0.92399,0.92481,0.92369,0.92433,302
2023-01-02 02:00:00+00:00,0.92432,0.92462,0.92304,0.92448,1000
2023-01-02 06:00:00+00:00,0.9245,0.92612,0.92156,0.92458,10244
2023-01-02 10:00:00+00:00,0.92458,0.9247,0.92362,0.92432,45365
2023-01-02 14:00:00+00:00,0.92429,0.92586,0.92424,0.92566,8895
2023-01-02 18:00:00+00:00,0.92566,0.9259,0.92424,0.92508,3204
2023-01-02 22:00:00+00:00,0.92559,0.92728,0.92326,0.9245,17204
2023-01-03 02:00:00+00:00,0.9245,0.92483,0.92314,0.92466,9729
2023-01-03 06:00:00+00:00,0.92466,0.93824,0.92425,0.93704,23136
2023-01-03 10:00:00+00:00,0.93708,0.93987,0.93488,0.93574,16070
2023-01-03 14:00:00+00:00,0.93576,0.93922,0.9318,0.93712,21634
2023-01-03 18:00:00+00:00,0.93713,0.93762,0.93488,0.9358,10271
2023-01-03 22:00:00+00:00,0.93598,0.93742,0.93322,0.93342,9198
2023-01-04 02:00:00+00:00,0.93346,0.93442,0.93249,0.93394,9302
2023-01-04 06:00:00+00:00,0.9339,0.93412,0.92536,0.92722,19536
2023-01-04 10:00:00+00:00,0.9272,0.92911,0.92636,0.92748,14280
2023-01-04 14:00:00+00:00,0.92746,0.93148,0.9267,0.92894,23700
2023-01-04 18:00:00+00:00,0.92895,0.931,0.92866,0.92961,14719
2023-01-04 22:00:00+00:00,0.92981,0.93038,0.92801,0.92836,10000
2023-01-05 02:00:00+00:00,0.92836,0.93081,0.92836,0.93017,9359
2023-01-05 06:00:00+00:00,0.93016,0.93081,0.92612,0.9266,14427
2023-01-05 10:00:00+00:00,0.9265,0.93352,0.92608,0.93348,16970
2023-01-05 14:00:00+00:00,0.93348,0.9378,0.9328,0.93616,23829
2023-01-05 18:00:00+00:00,0.93616,0.93688,0.93478,0.93632,10068
2023-01-05 22:00:00+00:00,0.93634,0.93664,0.93514,0.93614,8867
2023-01-06 02:00:00+00:00,0.93614,0.93785,0.9353,0.93759,7598
2023-01-06 06:00:00+00:00,0.93758,0.94054,0.93652,0.94004,14015
2023-01-06 10:00:00+00:00,0.94002,0.94096,0.93448,0.93514,21075
2023-01-06 14:00:00+00:00,0.93511,0.94,0.9281,0.92827,31496
2023-01-06 18:00:00+00:00,0.92826,0.92868,0.92706,0.9279,8859
2023-01-08 22:00:00+00:00,0.92784,0.92848,0.9263,0.92664,10754
2023-01-09 02:00:00+00:00,0.92664,0.92667,0.92524,0.92566,8983
2023-01-09 06:00:00+00:00,0.92562,0.9258,0.92168,0.92448,15389
2023-01-09 10:00:00+00:00,0.92448,0.92522,0.91884,0.91926,14941
2023-01-09 14:00:00+00:00,0.91926,0.92076,0.91672,0.91962,16865
2023-01-09 18:00:00+00:00,0.91962,0.9216,0.91942,0.92146,8728
2023-01-09 22:00:00+00:00,0.92107,0.92221,0.92056,0.92072,10287
2023-01-10 02:00:00+00:00,0.92072,0.9223,0.92063,0.921,10749
2023-01-10 06:00:00+00:00,0.92099,0.9224,0.91952,0.91988,13937
